"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"Takin","GO:0020037(PANTHER)","GO:0020037(PANTHER)","74/28934","164/137104",5.17836637454129e-12,2.55011005917184e-09,1.87511371878127e-09,"XP_052493623.1/XP_052518572.1/XP_052509362.1/XP_052520043.1/XP_052512041.1/XP_052517086.1/XP_052508126.1/XP_052495877.1/XP_052508847.1/XP_052496608.1/XP_052497965.1/XP_052508107.1/XP_052517122.1/XP_052512507.1/XP_052491417.1/XP_052512747.1/XP_052517084.1/XP_052496479.1/XP_052496478.1/XP_052510969.1/XP_052517026.1/XP_052512494.1/XP_052496605.1/XP_052520312.1/XP_052495722.1/XP_052517087.1/XP_052492923.1/XP_052495723.1/XP_052508121.1/XP_052517085.1/XP_052508848.1/XP_052497080.1/XP_052519375.1/XP_052517016.1/XP_052512749.1/XP_052503257.1/XP_052510535.1/XP_052496702.1/XP_052516768.1/XP_052495720.1/XP_052495719.1/XP_052496666.1/XP_052501768.1/XP_052511476.1/XP_052508281.1/XP_052516012.1/XP_052508845.1/XP_052492922.1/XP_052512296.1/XP_052517175.1/XP_052519391.1/XP_052519381.1/XP_052519397.1/XP_052512360.1/XP_052520329.1/XP_052503258.1/XP_052508843.1/XP_052492257.1/XP_052504437.1/XP_052517038.1/XP_052501827.1/XP_052512624.1/XP_052508844.1/XP_052517039.1/XP_052510002.1/XP_052516429.1/XP_052508521.1/XP_052520216.1/XP_052508290.1/XP_052496661.1/XP_052518674.1/XP_052508842.1/XP_052512618.1/XP_052514106.1",74
"Takin","GO:0015074(InterPro)","GO:0015074(InterPro)","26/28934","35/137104",2.46882224839258e-11,1.11446750996188e-08,8.19475735782238e-09,"XP_052508962.1/XP_052517188.1/XP_052508079.1/XP_052496534.1/XP_052518590.1/XP_052504130.1/XP_052502486.1/XP_052518578.1/XP_052512814.1/XP_052510072.1/XP_052500104.1/XP_052515496.1/XP_052518673.1/XP_052495039.1/XP_052504180.1/XP_052516696.1/XP_052518717.1/XP_052500476.1/XP_052517346.1/XP_052515514.1/XP_052504219.1/XP_052495239.1/XP_052500631.1/XP_052513631.1/XP_052518321.1/XP_052499513.1",26
"Takin","GO:0006508(PANTHER)","GO:0006508(PANTHER)","165/28934","485/137104",3.05033862985752e-11,1.27105264291832e-08,9.34613876549058e-09,"XP_052495211.1/XP_052518967.1/XP_052515071.1/XP_052518143.1/XP_052512421.1/XP_052515806.1/XP_052493597.1/XP_052493598.1/XP_052493599.1/XP_052519528.1/XP_052502370.1/XP_052502369.1/XP_052518299.1/XP_052518230.1/XP_052497931.1/XP_052509284.1/XP_052518052.1/XP_052498693.1/XP_052499178.1/XP_052514879.1/XP_052493603.1/XP_052511442.1/XP_052518341.1/XP_052496804.1/XP_052491651.1/XP_052516398.1/XP_052516399.1/XP_052518193.1/XP_052516491.1/XP_052512650.1/XP_052492808.1/XP_052494381.1/XP_052512058.1/XP_052517639.1/XP_052502830.1/XP_052518225.1/XP_052518080.1/XP_052502908.1/XP_052518257.1/XP_052496312.1/XP_052518220.1/XP_052498852.1/XP_052518262.1/XP_052517605.1/XP_052518058.1/XP_052506657.1/XP_052518179.1/XP_052493521.1/XP_052494795.1/XP_052495182.1/XP_052502967.1/XP_052498694.1/XP_052509501.1/XP_052496108.1/XP_052518423.1/XP_052493200.1/XP_052498690.1/XP_052498689.1/XP_052498692.1/XP_052515149.1/XP_052518369.1/XP_052502371.1/XP_052499901.1/XP_052501144.1/XP_052492940.1/XP_052497630.1/XP_052506256.1/XP_052507339.1/XP_052498755.1/XP_052518333.1/XP_052517729.1/XP_052495677.1/XP_052518234.1/XP_052516769.1/XP_052508633.1/XP_052512509.1/XP_052497948.1/XP_052510102.1/XP_052507914.1/XP_052505404.1/XP_052518186.1/XP_052502194.1/XP_052498885.1/XP_052498696.1/XP_052498559.1/XP_052498884.1/XP_052502221.1/XP_052515650.1/XP_052494881.1/XP_052518391.1/XP_052515631.1/XP_052514896.1/XP_052509894.1/XP_052518213.1/XP_052499688.1/XP_052502222.1/XP_052498695.1/XP_052498100.1/XP_052495676.1/XP_052494902.1/XP_052494905.1/XP_052515649.1/XP_052510024.1/XP_052512539.1/XP_052508749.1/XP_052518205.1/XP_052500388.1/XP_052515641.1/XP_052500113.1/XP_052508973.1/XP_052512108.1/XP_052517434.1/XP_052492806.1/XP_052518150.1/XP_052505220.1/XP_052519950.1/XP_052517889.1/XP_052502500.1/XP_052518162.1/XP_052492545.1/XP_052498883.1/XP_052495212.1/XP_052518279.1/XP_052498097.1/XP_052517409.1/XP_052515195.1/XP_052493602.1/XP_052493600.1/XP_052493601.1/XP_052517644.1/XP_052505450.1/XP_052492539.1/XP_052517386.1/XP_052501932.1/XP_052515712.1/XP_052500390.1/XP_052493595.1/XP_052505377.1/XP_052517643.1/XP_052499729.1/XP_052492807.1/XP_052501132.1/XP_052502372.1/XP_052504163.1/XP_052508748.1/XP_052518300.1/XP_052518957.1/XP_052511443.1/XP_052496107.1/XP_052494321.1/XP_052502397.1/XP_052518215.1/XP_052517638.1/XP_052507884.1/XP_052505943.1/XP_052509499.1/XP_052509402.1/XP_052499798.1/XP_052515158.1/XP_052517066.1/XP_052496840.1/XP_052494849.1/XP_052503596.1/XP_052510161.1/XP_052518194.1",165
"Takin","GO:0006511(PANTHER)","GO:0006511(PANTHER)","140/28934","395/137104",3.67190446372954e-11,1.35179046475113e-08,9.9398096025539e-09,"XP_052508036.1/XP_052506502.1/XP_052517836.1/XP_052519637.1/XP_052504062.1/XP_052504063.1/XP_052504061.1/XP_052510499.1/XP_052508037.1/XP_052513421.1/XP_052511509.1/XP_052511658.1/XP_052508033.1/XP_052492543.1/XP_052513338.1/XP_052517844.1/XP_052518887.1/XP_052511508.1/XP_052512974.1/XP_052519678.1/XP_052501012.1/XP_052515835.1/XP_052515836.1/XP_052515837.1/XP_052517925.1/XP_052501664.1/XP_052501663.1/XP_052519920.1/XP_052502306.1/XP_052498870.1/XP_052508035.1/XP_052506164.1/XP_052503227.1/XP_052516316.1/XP_052515925.1/XP_052517361.1/XP_052507358.1/XP_052519247.1/XP_052519392.1/XP_052519632.1/XP_052502571.1/XP_052502567.1/XP_052502570.1/XP_052502568.1/XP_052502569.1/XP_052501665.1/XP_052501666.1/XP_052492858.1/XP_052516320.1/XP_052516561.1/XP_052497770.1/XP_052492679.1/XP_052517852.1/XP_052509665.1/XP_052518792.1/XP_052518030.1/XP_052504060.1/XP_052494461.1/XP_052512519.1/XP_052508034.1/XP_052515164.1/XP_052506497.1/XP_052517924.1/XP_052505284.1/XP_052516319.1/XP_052508100.1/XP_052519636.1/XP_052519371.1/XP_052508730.1/XP_052513417.1/XP_052499164.1/XP_052515066.1/XP_052494459.1/XP_052497769.1/XP_052501899.1/XP_052514602.1/XP_052517827.1/XP_052516321.1/XP_052504064.1/XP_052509191.1/XP_052502043.1/XP_052519638.1/XP_052510163.1/XP_052519634.1/XP_052501447.1/XP_052513339.1/XP_052501446.1/XP_052497963.1/XP_052519635.1/XP_052495030.1/XP_052509249.1/XP_052492826.1/XP_052502572.1/XP_052506175.1/XP_052506176.1/XP_052494460.1/XP_052517360.1/XP_052516318.1/XP_052513337.1/XP_052512011.1/XP_052507270.1/XP_052494648.1/XP_052503744.1/XP_052508098.1/XP_052500465.1/XP_052505293.1/XP_052492825.1/XP_052504065.1/XP_052514798.1/XP_052510498.1/XP_052519633.1/XP_052497771.1/XP_052513378.1/XP_052507271.1/XP_052515630.1/XP_052519696.1/XP_052518803.1/XP_052497955.1/XP_052512975.1/XP_052515629.1/XP_052517826.1/XP_052501165.1/XP_052510312.1/XP_052510306.1/XP_052510309.1/XP_052510305.1/XP_052510313.1/XP_052510307.1/XP_052510310.1/XP_052510308.1/XP_052510311.1/XP_052507357.1/XP_052507356.1/XP_052514552.1/XP_052516322.1/XP_052504591.1/XP_052512009.1/XP_052512010.1/XP_052503789.1/XP_052511507.1",140
"Takin","GO:0004190(InterPro)","GO:0004190(InterPro)","70/28934","157/137104",3.74318939842476e-11,1.35179046475113e-08,9.9398096025539e-09,"XP_052505752.1/XP_052518143.1/XP_052508962.1/XP_052497475.1/XP_052517188.1/XP_052509083.1/XP_052518299.1/XP_052518230.1/XP_052508079.1/XP_052518052.1/XP_052504232.1/XP_052518341.1/XP_052496534.1/XP_052518193.1/XP_052512058.1/XP_052517639.1/XP_052518590.1/XP_052508885.1/XP_052518225.1/XP_052518080.1/XP_052518220.1/XP_052505850.1/XP_052518262.1/XP_052517605.1/XP_052518058.1/XP_052518179.1/XP_052493521.1/XP_052518578.1/XP_052512814.1/XP_052518333.1/XP_052517729.1/XP_052518234.1/XP_052510072.1/XP_052515496.1/XP_052518673.1/XP_052495039.1/XP_052504180.1/XP_052505404.1/XP_052518186.1/XP_052518391.1/XP_052518213.1/XP_052509569.1/XP_052518717.1/XP_052500476.1/XP_052517346.1/XP_052515514.1/XP_052504219.1/XP_052509567.1/XP_052518205.1/XP_052518150.1/XP_052495239.1/XP_052517889.1/XP_052518162.1/XP_052518644.1/XP_052518279.1/XP_052512809.1/XP_052500631.1/XP_052517644.1/XP_052495703.1/XP_052518321.1/XP_052513764.1/XP_052509163.1/XP_052517643.1/XP_052518300.1/XP_052518215.1/XP_052517638.1/XP_052509568.1/XP_052499513.1/XP_052510161.1/XP_052518194.1",70
"Takin","GO:0043161(PANTHER)","GO:0043161(PANTHER)","144/28934","416/137104",1.33215955429839e-10,4.5101926910215e-08,3.31637615359547e-08,"XP_052515421.1/XP_052508036.1/XP_052492780.1/XP_052504660.1/XP_052511352.1/XP_052511343.1/XP_052508037.1/XP_052499289.1/XP_052508033.1/XP_052520317.1/XP_052499288.1/XP_052492008.1/XP_052512974.1/XP_052515332.1/XP_052511473.1/XP_052511474.1/XP_052496582.1/XP_052510269.1/XP_052497703.1/XP_052508035.1/XP_052511472.1/XP_052520134.1/XP_052499285.1/XP_052507486.1/XP_052510932.1/XP_052500539.1/XP_052498996.1/XP_052491871.1/XP_052510389.1/XP_052513022.1/XP_052509468.1/XP_052514333.1/XP_052512775.1/XP_052502303.1/XP_052500698.1/XP_052505412.1/XP_052506634.1/XP_052515423.1/XP_052513598.1/XP_052500699.1/XP_052491868.1/XP_052493404.1/XP_052503393.1/XP_052503394.1/XP_052509609.1/XP_052510390.1/XP_052513589.1/XP_052493224.1/XP_052517081.1/XP_052510495.1/XP_052508034.1/XP_052491866.1/XP_052515420.1/XP_052491869.1/XP_052496660.1/XP_052518595.1/XP_052491858.1/XP_052515417.1/XP_052515418.1/XP_052506574.1/XP_052513612.1/XP_052512035.1/XP_052497706.1/XP_052491862.1/XP_052519343.1/XP_052511823.1/XP_052520315.1/XP_052520314.1/XP_052491861.1/XP_052515543.1/XP_052515536.1/XP_052517751.1/XP_052518894.1/XP_052511449.1/XP_052511448.1/XP_052511450.1/XP_052499404.1/XP_052513343.1/XP_052497704.1/XP_052514928.1/XP_052491863.1/XP_052509754.1/XP_052498994.1/XP_052498995.1/XP_052510020.1/XP_052507821.1/XP_052506344.1/XP_052510388.1/XP_052495090.1/XP_052491859.1/XP_052496683.1/XP_052499403.1/XP_052512011.1/XP_052510933.1/XP_052510934.1/XP_052517373.1/XP_052519262.1/XP_052519264.1/XP_052506133.1/XP_052507270.1/XP_052507705.1/XP_052506633.1/XP_052491867.1/XP_052505483.1/XP_052515419.1/XP_052505426.1/XP_052513572.1/XP_052504263.1/XP_052499286.1/XP_052514798.1/XP_052509467.1/XP_052513344.1/XP_052513345.1/XP_052509608.1/XP_052510391.1/XP_052501888.1/XP_052502301.1/XP_052502302.1/XP_052502300.1/XP_052502299.1/XP_052502298.1/XP_052507271.1/XP_052505621.1/XP_052504939.1/XP_052513528.1/XP_052491526.1/XP_052513571.1/XP_052512975.1/XP_052517749.1/XP_052517750.1/XP_052500156.1/XP_052506292.1/XP_052514929.1/XP_052491870.1/XP_052505551.1/XP_052509899.1/XP_052508064.1/XP_052515333.1/XP_052491865.1/XP_052512009.1/XP_052512010.1/XP_052513342.1/XP_052502893.1/XP_052491864.1",144
"Takin","GO:0061844(PANTHER)","GO:0061844(PANTHER)","53/28934","110/137104",2.62403877665544e-10,8.36142238420147e-08,6.14821221725336e-08,"XP_052501251.1/XP_052495597.1/XP_052502132.1/XP_052513729.1/XP_052514509.1/XP_052513723.1/XP_052501388.1/XP_052493249.1/XP_052510119.1/XP_052513720.1/XP_052514695.1/XP_052499862.1/XP_052499863.1/XP_052499860.1/XP_052499865.1/XP_052499861.1/XP_052499864.1/XP_052503078.1/XP_052507267.1/XP_052492179.1/XP_052499868.1/XP_052513719.1/XP_052504211.1/XP_052502811.1/XP_052513724.1/XP_052513728.1/XP_052513721.1/XP_052510114.1/XP_052493256.1/XP_052495895.1/XP_052495706.1/XP_052493917.1/XP_052492005.1/XP_052499867.1/XP_052511881.1/XP_052511880.1/XP_052495416.1/XP_052503229.1/XP_052511879.1/XP_052496309.1/XP_052499866.1/XP_052505415.1/XP_052513722.1/XP_052512887.1/XP_052500262.1/XP_052493268.1/XP_052513725.1/XP_052493910.1/XP_052514711.1/XP_052503118.1/XP_052513754.1/XP_052517212.1/XP_052513727.1",53
"Takin","GO:0004523(InterPro)","GO:0004523(InterPro)","29/28934","45/137104",4.28775839768528e-10,1.26137133576706e-07,9.27495143853671e-08,"XP_052508962.1/XP_052517188.1/XP_052508079.1/XP_052504232.1/XP_052496534.1/XP_052518590.1/XP_052499554.1/XP_052502486.1/XP_052518578.1/XP_052512814.1/XP_052510072.1/XP_052515496.1/XP_052518673.1/XP_052495039.1/XP_052504180.1/XP_052518717.1/XP_052500476.1/XP_052517346.1/XP_052515514.1/XP_052504219.1/XP_052495239.1/XP_052499555.1/XP_052518644.1/XP_052512809.1/XP_052500631.1/XP_052500768.1/XP_052500769.1/XP_052518321.1/XP_052499513.1",29
"Takin","GO:0045109(PANTHER)","GO:0045109(PANTHER)","73/28934","174/137104",4.42423027128931e-10,1.26137133576706e-07,9.27495143853671e-08,"XP_052497509.1/XP_052513946.1/XP_052496501.1/XP_052515762.1/XP_052496865.1/XP_052496854.1/XP_052514227.1/XP_052497305.1/XP_052513702.1/XP_052514758.1/XP_052496689.1/XP_052513104.1/XP_052497470.1/XP_052496213.1/XP_052517090.1/XP_052497466.1/XP_052497164.1/XP_052496500.1/XP_052513193.1/XP_052496953.1/XP_052495264.1/XP_052496819.1/XP_052496339.1/XP_052496726.1/XP_052493826.1/XP_052513307.1/XP_052501616.1/XP_052513651.1/XP_052514015.1/XP_052497198.1/XP_052495946.1/XP_052496659.1/XP_052513006.1/XP_052495327.1/XP_052514775.1/XP_052513024.1/XP_052497145.1/XP_052513340.1/XP_052497430.1/XP_052507330.1/XP_052513662.1/XP_052496752.1/XP_052513226.1/XP_052496244.1/XP_052514228.1/XP_052513046.1/XP_052513015.1/XP_052519597.1/XP_052513426.1/XP_052514790.1/XP_052501273.1/XP_052497005.1/XP_052496027.1/XP_052514697.1/XP_052515770.1/XP_052513504.1/XP_052496421.1/XP_052496335.1/XP_052513188.1/XP_052513108.1/XP_052512984.1/XP_052495287.1/XP_052501250.1/XP_052497354.1/XP_052514867.1/XP_052497336.1/XP_052497455.1/XP_052495947.1/XP_052513540.1/XP_052514701.1/XP_052514002.1/XP_052519589.1/XP_052515779.1",73
"Takin","GO:0005741(PANTHER)","GO:0005741(PANTHER)","69/28934","162/137104",5.97586635404239e-10,1.61856340199238e-07,1.19014096229981e-07,"XP_052503222.1/XP_052504034.1/XP_052520043.1/XP_052512041.1/XP_052510965.1/XP_052507088.1/XP_052516326.1/XP_052495971.1/XP_052503349.1/XP_052500936.1/XP_052514329.1/XP_052518146.1/XP_052517033.1/XP_052512963.1/XP_052516972.1/XP_052507544.1/XP_052517036.1/XP_052518139.1/XP_052498889.1/XP_052501891.1/XP_052509507.1/XP_052517035.1/XP_052497718.1/XP_052496270.1/XP_052519698.1/XP_052516327.1/XP_052514412.1/XP_052500935.1/XP_052516973.1/XP_052516858.1/XP_052506182.1/XP_052517234.1/XP_052491789.1/XP_052506911.1/XP_052495340.1/XP_052519494.1/XP_052504715.1/XP_052504716.1/XP_052491795.1/XP_052498196.1/XP_052504717.1/XP_052493675.1/XP_052516052.1/XP_052507473.1/XP_052498888.1/XP_052493604.1/XP_052502511.1/XP_052517034.1/XP_052499074.1/XP_052504165.1/XP_052507520.1/XP_052493678.1/XP_052519304.1/XP_052518405.1/XP_052503126.1/XP_052510143.1/XP_052510141.1/XP_052510140.1/XP_052510146.1/XP_052510145.1/XP_052510149.1/XP_052510144.1/XP_052510147.1/XP_052510139.1/XP_052510142.1/XP_052518881.1/XP_052518153.1/XP_052505255.1/XP_052497990.1",69
"Takin","GO:0042981(PANTHER)","GO:0042981(PANTHER)","72/28934","173/137104",8.87288667819992e-10,2.28878224456233e-07,1.68295755339892e-07,"XP_052500798.1/XP_052504084.1/XP_052504085.1/XP_052509974.1/XP_052503169.1/XP_052497064.1/XP_052495622.1/XP_052491984.1/XP_052508325.1/XP_052508327.1/XP_052497047.1/XP_052508343.1/XP_052497055.1/XP_052497052.1/XP_052497053.1/XP_052497225.1/XP_052508322.1/XP_052508321.1/XP_052491904.1/XP_052491765.1/XP_052508330.1/XP_052496732.1/XP_052500743.1/XP_052508334.1/XP_052492819.1/XP_052508324.1/XP_052491907.1/XP_052497032.1/XP_052497031.1/XP_052508338.1/XP_052497051.1/XP_052497135.1/XP_052502328.1/XP_052500794.1/XP_052496651.1/XP_052497046.1/XP_052497048.1/XP_052508339.1/XP_052508336.1/XP_052491906.1/XP_052516793.1/XP_052497030.1/XP_052508328.1/XP_052508337.1/XP_052508342.1/XP_052516456.1/XP_052508335.1/XP_052513494.1/XP_052513493.1/XP_052491927.1/XP_052508340.1/XP_052494025.1/XP_052499716.1/XP_052508323.1/XP_052508341.1/XP_052508332.1/XP_052508331.1/XP_052497173.1/XP_052508333.1/XP_052508326.1/XP_052497054.1/XP_052497049.1/XP_052495594.1/XP_052514915.1/XP_052501165.1/XP_052504083.1/XP_052516457.1/XP_052491485.1/XP_052491926.1/XP_052508329.1/XP_052495143.1/XP_052503789.1",72
"Takin","GO:0016197(PANTHER)","GO:0016197(PANTHER)","77/28934","192/137104",1.82295784604544e-09,4.48861938728552e-07,3.30051315284017e-07,"XP_052492747.1/XP_052496074.1/XP_052498132.1/XP_052498597.1/XP_052515737.1/XP_052517561.1/XP_052506704.1/XP_052520227.1/XP_052501525.1/XP_052506338.1/XP_052494100.1/XP_052496952.1/XP_052492114.1/XP_052512027.1/XP_052520042.1/XP_052494097.1/XP_052492749.1/XP_052516916.1/XP_052506340.1/XP_052504849.1/XP_052498595.1/XP_052492113.1/XP_052496658.1/XP_052496402.1/XP_052506339.1/XP_052517897.1/XP_052517898.1/XP_052496946.1/XP_052498599.1/XP_052492112.1/XP_052514127.1/XP_052501435.1/XP_052498700.1/XP_052492240.1/XP_052492241.1/XP_052501437.1/XP_052494099.1/XP_052492750.1/XP_052501438.1/XP_052498593.1/XP_052514046.1/XP_052513965.1/XP_052496919.1/XP_052516949.1/XP_052496895.1/XP_052496882.1/XP_052496888.1/XP_052496903.1/XP_052496911.1/XP_052520040.1/XP_052512025.1/XP_052499658.1/XP_052515206.1/XP_052501436.1/XP_052498598.1/XP_052494096.1/XP_052516372.1/XP_052498596.1/XP_052515172.1/XP_052496928.1/XP_052492751.1/XP_052520041.1/XP_052512026.1/XP_052492116.1/XP_052519582.1/XP_052492118.1/XP_052496874.1/XP_052503060.1/XP_052501439.1/XP_052498594.1/XP_052498600.1/XP_052502377.1/XP_052492242.1/XP_052492117.1/XP_052496937.1/XP_052511337.1/XP_052494098.1",77
"Takin","GO:0005764(PANTHER)","GO:0005764(PANTHER)","76/28934","191/137104",3.49664714654301e-09,8.23536417079282e-07,6.05552073341819e-07,"XP_052517385.1/XP_052518000.1/XP_052498042.1/XP_052518998.1/XP_052518610.1/XP_052503540.1/XP_052494396.1/XP_052494393.1/XP_052512057.1/XP_052507547.1/XP_052493638.1/XP_052509315.1/XP_052506338.1/XP_052514567.1/XP_052512058.1/XP_052493085.1/XP_052515307.1/XP_052506340.1/XP_052492844.1/XP_052518748.1/XP_052506339.1/XP_052492843.1/XP_052501905.1/XP_052500700.1/XP_052498855.1/XP_052497978.1/XP_052508541.1/XP_052509314.1/XP_052507298.1/XP_052507425.1/XP_052507374.1/XP_052507369.1/XP_052507503.1/XP_052492906.1/XP_052492907.1/XP_052492845.1/XP_052512392.1/XP_052517738.1/XP_052496172.1/XP_052519565.1/XP_052509981.1/XP_052518605.1/XP_052496049.1/XP_052494599.1/XP_052515197.1/XP_052506960.1/XP_052501452.1/XP_052501453.1/XP_052504334.1/XP_052504335.1/XP_052498758.1/XP_052507700.1/XP_052497746.1/XP_052492762.1/XP_052517999.1/XP_052500203.1/XP_052492966.1/XP_052503538.1/XP_052503539.1/XP_052497979.1/XP_052503060.1/XP_052502791.1/XP_052501886.1/XP_052493529.1/XP_052504333.1/XP_052492967.1/XP_052507622.1/XP_052518345.1/XP_052493455.1/XP_052510123.1/XP_052492842.1/XP_052501448.1/XP_052491416.1/XP_052519720.1/XP_052502620.1/XP_052508052.1",76
"Takin","GO:0004843(PANTHER)","GO:0004843(PANTHER)","99/28934","271/137104",4.06326887160759e-09,9.17113644895764e-07,6.7436006184926e-07,"XP_052507643.1/XP_052493704.1/XP_052497064.1/XP_052506945.1/XP_052516264.1/XP_052497891.1/XP_052510664.1/XP_052515058.1/XP_052512086.1/XP_052512087.1/XP_052512088.1/XP_052492717.1/XP_052491984.1/XP_052497989.1/XP_052510206.1/XP_052503200.1/XP_052508950.1/XP_052492594.1/XP_052508208.1/XP_052501796.1/XP_052515898.1/XP_052497047.1/XP_052508949.1/XP_052497055.1/XP_052497052.1/XP_052497053.1/XP_052497225.1/XP_052515064.1/XP_052491904.1/XP_052511692.1/XP_052491765.1/XP_052512089.1/XP_052496732.1/XP_052520109.1/XP_052519968.1/XP_052517721.1/XP_052497890.1/XP_052515501.1/XP_052519019.1/XP_052505788.1/XP_052492385.1/XP_052491907.1/XP_052497032.1/XP_052497031.1/XP_052509626.1/XP_052502916.1/XP_052497051.1/XP_052493690.1/XP_052497135.1/XP_052496626.1/XP_052513169.1/XP_052510582.1/XP_052516658.1/XP_052497543.1/XP_052506161.1/XP_052497046.1/XP_052497048.1/XP_052494247.1/XP_052517720.1/XP_052491906.1/XP_052494149.1/XP_052497030.1/XP_052515802.1/XP_052494248.1/XP_052515067.1/XP_052506163.1/XP_052492386.1/XP_052517025.1/XP_052513494.1/XP_052513493.1/XP_052491927.1/XP_052510552.1/XP_052494025.1/XP_052507855.1/XP_052495552.1/XP_052495553.1/XP_052516657.1/XP_052508210.1/XP_052519018.1/XP_052518579.1/XP_052519803.1/XP_052494249.1/XP_052513170.1/XP_052497173.1/XP_052509627.1/XP_052517018.1/XP_052497054.1/XP_052497049.1/XP_052515080.1/XP_052508951.1/XP_052519630.1/XP_052495594.1/XP_052495718.1/XP_052494148.1/XP_052505891.1/XP_052491926.1/XP_052517962.1/XP_052508211.1/XP_052495143.1",99
"Takin","GO:0000398(InterPro)","GO:0000398(InterPro)","81/28934","210/137104",5.99955986841303e-09,1.29998463228774e-06,9.55887770192628e-07,"XP_052519503.1/XP_052499542.1/XP_052511573.1/XP_052511570.1/XP_052511572.1/XP_052514875.1/XP_052511787.1/XP_052505159.1/XP_052510723.1/XP_052513047.1/XP_052513048.1/XP_052506151.1/XP_052492857.1/XP_052497323.1/XP_052515875.1/XP_052493665.1/XP_052492778.1/XP_052501668.1/XP_052494366.1/XP_052516403.1/XP_052504224.1/XP_052512220.1/XP_052512219.1/XP_052502739.1/XP_052514376.1/XP_052505156.1/XP_052502738.1/XP_052519043.1/XP_052519044.1/XP_052492855.1/XP_052492856.1/XP_052492854.1/XP_052502451.1/XP_052497525.1/XP_052499002.1/XP_052492412.1/XP_052496783.1/XP_052510621.1/XP_052499705.1/XP_052499706.1/XP_052496248.1/XP_052515726.1/XP_052492413.1/XP_052496247.1/XP_052510619.1/XP_052506379.1/XP_052504415.1/XP_052500829.1/XP_052511788.1/XP_052508832.1/XP_052508833.1/XP_052508831.1/XP_052517619.1/XP_052510620.1/XP_052510618.1/XP_052506815.1/XP_052499154.1/XP_052501882.1/XP_052501883.1/XP_052492083.1/XP_052502347.1/XP_052519338.1/XP_052498991.1/XP_052509726.1/XP_052513848.1/XP_052496549.1/XP_052519350.1/XP_052506298.1/XP_052517906.1/XP_052498501.1/XP_052508827.1/XP_052494958.1/XP_052509725.1/XP_052519976.1/XP_052519337.1/XP_052499641.1/XP_052499165.1/XP_052517618.1/XP_052506150.1/XP_052519252.1/XP_052504989.1",81
"Takin","GO:0016032(InterPro)","GO:0016032(InterPro)","27/28934","44/137104",8.25760906090762e-09,1.66313691802265e-06,1.22291617962899e-06,"XP_052508962.1/XP_052517188.1/XP_052508079.1/XP_052504232.1/XP_052496534.1/XP_052500444.1/XP_052518590.1/XP_052493161.1/XP_052518578.1/XP_052512814.1/XP_052510072.1/XP_052515496.1/XP_052518673.1/XP_052495039.1/XP_052518717.1/XP_052507538.1/XP_052500476.1/XP_052517346.1/XP_052504219.1/XP_052495239.1/XP_052498274.1/XP_052518644.1/XP_052512809.1/XP_052500631.1/XP_052518321.1/XP_052516180.1/XP_052499513.1",27
"Takin","GO:0016579(PANTHER)","GO:0016579(PANTHER)","89/28934","239/137104",8.28958773982121e-09,1.66313691802265e-06,1.22291617962899e-06,"XP_052507643.1/XP_052493704.1/XP_052497064.1/XP_052506945.1/XP_052516264.1/XP_052497891.1/XP_052510664.1/XP_052515058.1/XP_052512086.1/XP_052512087.1/XP_052512088.1/XP_052491984.1/XP_052497989.1/XP_052510206.1/XP_052503200.1/XP_052508950.1/XP_052492594.1/XP_052508208.1/XP_052497047.1/XP_052508949.1/XP_052497055.1/XP_052497052.1/XP_052497053.1/XP_052497225.1/XP_052515064.1/XP_052491904.1/XP_052511692.1/XP_052491765.1/XP_052512089.1/XP_052496732.1/XP_052520109.1/XP_052519968.1/XP_052497890.1/XP_052519019.1/XP_052505788.1/XP_052509558.1/XP_052492385.1/XP_052491907.1/XP_052497032.1/XP_052497031.1/XP_052509626.1/XP_052502916.1/XP_052497051.1/XP_052493690.1/XP_052497135.1/XP_052496626.1/XP_052510582.1/XP_052497543.1/XP_052506161.1/XP_052497046.1/XP_052497048.1/XP_052494247.1/XP_052491906.1/XP_052494149.1/XP_052497030.1/XP_052515802.1/XP_052494248.1/XP_052515067.1/XP_052506163.1/XP_052492386.1/XP_052517025.1/XP_052513494.1/XP_052513493.1/XP_052491927.1/XP_052510552.1/XP_052494025.1/XP_052495552.1/XP_052495553.1/XP_052508210.1/XP_052519018.1/XP_052518579.1/XP_052519803.1/XP_052494249.1/XP_052497173.1/XP_052509627.1/XP_052517018.1/XP_052497054.1/XP_052497049.1/XP_052508951.1/XP_052509559.1/XP_052519630.1/XP_052495594.1/XP_052495718.1/XP_052494148.1/XP_052505891.1/XP_052491926.1/XP_052517962.1/XP_052508211.1/XP_052495143.1",89
