FamilyID	wild_yak	takin	water_buffalo
fam18074	2	2	2
fam18075	2	2	2
fam18076	2	2	2
fam18077	2	2	2
fam18078	2	2	2
fam18079	2	2	2
fam18080	2	2	2
fam18081	2	2	2
fam18082	2	2	2
fam18083	2	2	2
fam18084	2	2	2
fam18085	2	2	2
fam18086	2	2	2
fam18087	2	2	2
fam18088	2	2	2
fam18089	2	2	2
fam18090	2	2	2
fam18091	2	2	2
fam18092	2	2	2
fam18093	2	2	2
fam18094	2	2	2
fam18095	2	2	2
fam18096	2	2	2
fam18097	2	2	2
fam18098	2	2	2
fam18099	2	2	2
fam18100	2	2	2
fam18101	2	2	2
fam18102	2	2	2
fam18103	2	2	2
fam18104	2	2	2
fam18105	2	2	2
fam18106	2	2	2
fam18107	2	2	2
fam18108	2	2	2
fam18109	2	2	2
fam18110	2	2	2
fam18111	2	2	2
fam18112	2	2	2
fam18113	2	2	2
fam18114	2	2	2
fam18115	2	2	2
fam18116	2	2	2
fam18117	2	2	2
fam18118	2	2	2
fam18119	2	2	2
fam18120	2	2	2
fam18121	2	2	2
fam18122	2	2	2
fam18123	2	2	2
fam18124	2	2	2
fam18125	2	2	2
fam18126	2	2	2
fam18127	2	2	2
fam18128	2	2	2
fam18129	2	2	2
fam18130	2	2	2
fam18131	2	2	2
fam18132	2	2	2
fam18133	2	2	2
fam18134	2	2	2
fam18135	2	2	2
fam18136	2	2	2
fam18137	2	2	2
fam18138	2	2	2
fam18139	2	2	2
fam18140	2	2	2
fam18141	2	2	2
fam18142	2	2	2
fam18143	2	2	2
fam18144	2	2	2
fam18145	2	2	2
fam18146	2	2	2
fam18147	2	2	2
fam18148	2	2	2
fam18149	2	2	2
fam18150	2	2	2
fam18151	2	2	2
fam18152	2	2	2
fam18153	2	2	2
fam18154	2	2	2
fam18155	2	2	2
fam18156	2	2	2
fam18157	2	2	2
fam18158	2	2	2
fam18159	2	2	2
fam18160	2	2	2
fam18161	2	2	2
fam18162	2	2	2
fam18163	2	2	2
fam18164	2	2	2
fam18165	2	2	2
fam18166	2	2	2
fam18167	2	2	2
fam18168	2	2	2
fam18169	2	2	2
fam18170	2	2	2
fam18171	2	2	2
fam18172	2	2	2
fam18173	2	2	2
fam18174	2	2	2
fam18175	2	2	2
fam18176	2	2	2
fam18177	2	2	2
fam18178	2	2	2
fam18179	2	2	2
fam18180	2	2	2
fam18181	2	2	2
fam18182	2	2	2
fam18183	2	2	2
fam18184	2	2	2
fam18185	2	2	2
fam18186	2	2	2
fam18187	2	2	2
fam18188	2	2	2
fam18189	2	2	2
fam18190	2	2	2
fam18191	2	2	2
fam18192	2	2	2
fam18193	2	2	2
fam18194	2	2	2
fam18195	2	2	2
fam18196	2	2	2
fam18197	2	2	2
fam18198	2	2	2
fam18199	2	2	2
fam18200	2	2	2
fam18201	2	2	2
fam18202	2	2	2
fam18203	2	2	2
fam18204	2	2	2
fam18205	2	2	2
fam18206	2	2	2
fam18207	2	2	2
fam18208	2	2	2
fam18209	2	2	2
fam18210	2	2	2
fam18211	2	2	2
fam18212	2	2	2
fam18213	2	2	2
fam18214	2	2	2
fam18215	2	2	2
fam18216	2	2	2
fam18217	2	2	2
fam18218	2	2	2
fam18219	2	2	2
fam18220	2	2	2
fam18221	2	2	2
fam18222	2	2	2
fam18223	2	2	2
fam18224	2	2	2
fam18225	2	2	2
fam18226	2	2	2
fam18227	2	2	2
fam18228	2	2	2
fam18229	2	2	2
fam18230	2	2	2
fam18231	2	2	2
fam18232	2	2	2
fam18233	2	2	2
fam18234	2	2	2
fam18235	2	2	2
fam18236	2	2	2
fam18237	2	2	2
fam18238	2	2	2
fam18239	2	2	2
fam18240	2	2	2
fam18241	2	2	2
fam18242	2	2	2
fam18243	2	2	2
fam18244	2	2	2
fam18245	2	2	2
fam18246	2	2	2
fam18247	2	2	2
fam18248	2	2	2
fam18249	2	2	2
fam18250	2	2	2
fam18251	2	2	2
fam18252	2	2	2
fam18253	2	2	2
fam18254	2	2	2
fam18255	2	2	2
fam18256	2	2	2
fam18257	2	2	2
fam18258	2	2	2
fam18259	2	2	2
fam18260	2	2	2
fam18261	2	2	2
fam18262	2	2	2
fam18263	2	2	2
fam18264	2	2	2
fam18265	2	2	2
fam18266	2	2	2
fam18267	2	2	2
fam18268	2	2	2
fam18269	2	2	2
fam18270	2	2	2
fam18271	2	2	2
fam18272	2	2	2
fam18273	2	2	2
fam18274	2	2	2
fam18275	2	2	2
fam18276	2	2	2
fam18277	2	2	2
fam18278	2	2	2
fam18279	2	2	2
fam18280	2	2	2
fam18281	2	2	2
fam18282	2	2	2
fam18283	2	2	2
fam18284	2	2	2
fam18285	2	2	2
fam18286	2	2	2
fam18287	2	2	2
fam18288	2	2	2
fam18289	2	2	2
fam18290	2	2	2
fam18291	2	2	2
fam18292	2	2	2
fam18293	2	2	2
fam18294	2	2	2
fam18295	2	2	2
fam18296	2	2	2
fam18297	2	2	2
fam18298	2	2	2
fam18299	2	2	2
fam18300	2	2	2
fam18301	2	2	2
fam18302	2	2	2
fam18303	2	2	2
fam18304	2	2	2
fam18305	2	2	2
fam18306	2	2	2
fam18307	2	2	2
fam18308	2	2	2
fam18309	2	2	2
fam18310	2	2	2
fam18311	2	2	2
fam18312	2	2	2
fam18313	2	2	2
fam18314	2	2	2
fam18315	2	2	2
fam18316	2	2	2
fam18317	2	2	2
fam18318	2	2	2
fam18319	2	2	2
fam18320	2	2	2
fam18321	2	2	2
fam18322	2	2	2
fam18323	2	2	2
fam18324	2	2	2
fam18325	2	2	2
fam18326	2	2	2
fam18327	2	2	2
fam18328	2	2	2
fam18329	2	2	2
fam18330	2	2	2
fam18331	2	2	2
fam18332	2	2	2
fam18333	2	2	2
fam18334	2	2	2
fam18335	2	2	2
fam18336	2	2	2
fam18337	2	2	2
fam18338	2	2	2
fam18339	2	2	2
fam18340	2	2	2
fam18341	2	2	2
fam18342	2	2	2
fam18343	2	2	2
fam18344	2	2	2
fam18345	2	2	2
fam18346	2	2	2
fam18347	2	2	2
fam18348	2	2	2
fam18349	2	2	2
fam18350	2	2	2
fam18351	2	2	2
fam18352	2	2	2
fam18353	2	2	2
fam18354	2	2	2
fam18355	2	2	2
fam18356	2	2	2
fam18357	2	2	2
fam18358	2	2	2
fam18359	2	2	2
fam18360	2	2	2
fam18361	2	2	2
fam18362	2	2	2
fam18363	2	2	2
fam18364	2	2	2
fam18365	2	2	2
fam18366	2	2	2
fam18367	2	2	2
fam18368	2	2	2
fam18369	2	2	2
fam18370	2	2	2
fam18371	2	2	2
fam18372	2	2	2
fam18373	2	2	2
fam18374	2	2	2
fam18375	2	2	2
fam18376	2	2	2
fam18377	2	2	2
fam18378	2	2	2
fam18379	2	2	2
fam18380	2	2	2
fam18381	2	2	2
fam18382	2	2	2
fam18383	2	2	2
fam18384	2	2	2
fam18385	2	2	2
fam18386	2	2	2
fam18387	2	2	2
fam18388	2	2	2
fam18389	2	2	2
fam18390	2	2	2
fam18391	2	2	2
fam18392	2	2	2
fam18393	2	2	2
fam18394	2	2	2
fam18395	2	2	2
fam18396	2	2	2
fam18397	2	2	2
fam18398	2	2	2
fam18399	2	2	2
fam18400	2	2	2
fam18401	2	2	2
fam18402	2	2	2
fam18403	2	2	2
fam18404	2	2	2
fam18405	2	2	2
fam18406	2	2	2
fam18407	2	2	2
fam18408	2	2	2
fam18409	2	2	2
fam18410	2	2	2
fam18411	2	2	2
fam18412	2	2	2
fam18413	2	2	2
fam18414	2	2	2
fam18415	2	2	2
fam18416	2	2	2
fam18417	2	2	2
fam18418	2	2	2
fam18419	2	2	2
fam18420	2	2	2
fam18421	2	2	2
fam18422	2	2	2
fam18423	2	2	2
fam18424	2	2	2
fam18425	2	2	2
fam18426	2	2	2
fam18427	2	2	2
fam18428	2	2	2
fam18429	2	2	2
fam18430	2	2	2
fam18431	2	2	2
fam18432	2	2	2
fam18433	2	2	2
fam18434	2	2	2
fam18435	2	2	2
fam18436	2	2	2
fam18437	2	2	2
fam18438	2	2	2
fam18439	2	2	2
fam18440	2	2	2
fam18441	2	2	2
fam18442	2	2	2
fam18443	2	2	2
fam18444	2	2	2
fam18445	2	2	2
fam18446	2	2	2
fam18447	2	2	2
fam18448	2	2	2
fam18449	2	2	2
fam18450	2	2	2
fam18451	2	2	2
fam18452	2	2	2
fam18453	2	2	2
fam18454	2	2	2
fam18455	2	2	2
fam18456	2	2	2
fam18457	2	2	2
fam18458	2	2	2
fam18459	2	2	2
fam18460	2	2	2
fam18461	2	2	2
fam18462	2	2	2
fam18463	2	2	2
fam18464	2	2	2
fam18465	2	2	2
fam18466	2	2	2
fam18467	2	2	2
fam18468	2	2	2
fam18469	2	2	2
fam18470	2	2	2
fam18471	2	2	2
fam18472	2	2	2
fam18473	2	2	2
fam18474	2	2	2
fam18475	2	2	2
fam18476	2	2	2
fam18477	2	2	2
fam18478	2	2	2
fam18479	2	2	2
fam18480	2	2	2
fam18481	2	2	2
fam18482	2	2	2
fam18483	2	2	2
fam18484	2	2	2
fam18485	2	2	2
fam18486	2	2	2
fam18487	2	2	2
fam18488	2	2	2
fam18489	2	2	2
fam18490	2	2	2
fam18491	2	2	2
fam18492	2	2	2
fam18493	2	2	2
fam18494	2	2	2
fam18495	2	2	2
fam18496	2	2	2
fam18497	2	2	2
fam18498	2	2	2
fam18499	2	2	2
fam18500	2	2	2
fam18501	2	2	2
fam18502	2	2	2
fam18503	2	2	2
fam18504	2	2	2
fam18505	2	2	2
fam18506	2	2	2
fam18507	2	2	2
fam18508	2	2	2
fam18509	2	2	2
fam18510	2	2	2
fam18511	2	2	2
fam18512	2	2	2
fam18513	2	2	2
fam18514	2	2	2
fam18515	2	2	2
fam18516	2	2	2
fam18517	2	2	2
fam18518	2	2	2
fam18519	2	2	2
fam18520	2	2	2
fam18521	2	2	2
fam18522	2	2	2
fam18523	2	2	2
fam18524	2	2	2
fam18525	2	2	2
fam18526	2	2	2
fam18527	2	2	2
fam18528	2	2	2
fam18529	2	2	2
fam18530	2	2	2
fam18531	2	2	2
fam18532	2	2	2
fam18533	2	2	2
fam18534	2	2	2
fam18535	2	2	2
fam18536	2	2	2
fam18537	2	2	2
fam18538	2	2	2
fam18539	2	2	2
fam18540	2	2	2
fam18541	2	2	2
fam18542	2	2	2
fam18543	2	2	2
fam18544	2	2	2
fam18545	2	2	2
fam18546	2	2	2
fam18547	2	2	2
fam18548	2	2	2
fam18549	2	2	2
fam18550	2	2	2
fam18551	2	2	2
fam18552	2	2	2
fam18553	2	2	2
fam18554	2	2	2
fam18555	2	2	2
fam18556	2	2	2
fam18557	2	2	2
fam18558	2	2	2
fam18559	2	2	2
fam18560	2	2	2
fam18561	2	2	2
fam18562	2	2	2
fam18563	2	2	2
fam18564	2	2	2
fam18565	2	2	2
fam18566	2	2	2
fam18567	2	2	2
fam18568	2	2	2
fam18569	2	2	2
fam18570	2	2	2
fam18571	2	2	2
fam18572	2	2	2
fam18573	2	2	2
fam18574	2	2	2
fam18575	2	2	2
fam18576	2	2	2
fam18577	2	2	2
fam18578	2	2	2
fam18579	2	2	2
fam18580	2	25	22
fam18581	14	17	2
fam18582	25	2	5
fam18583	14	11	2
fam18584	10	15	2
fam18585	11	12	2
fam18586	7	13	2
fam18587	14	6	2
fam18588	10	10	2
fam18589	10	8	2
fam18590	4	14	2
fam18591	13	4	2
fam18592	13	4	2
fam18593	14	2	3
fam18594	8	8	2
fam18595	6	10	2
fam18596	11	2	5
fam18597	12	4	2
fam18598	14	2	2
fam18599	12	4	2
fam18600	8	7	2
fam18601	7	8	2
fam18602	4	11	2
fam18603	10	5	2
fam18604	2	13	2
fam18605	9	6	2
fam18606	9	6	2
fam18607	9	6	2
fam18608	7	7	2
fam18609	7	7	2
fam18610	8	6	2
fam18611	6	8	2
fam18612	9	5	2
fam18613	7	7	2
fam18614	8	6	2
fam18615	8	6	2
fam18616	8	6	2
fam18617	9	4	2
fam18618	10	3	2
fam18619	3	2	10
fam18620	8	5	2
fam18621	8	5	2
fam18622	6	6	2
fam18623	6	6	2
fam18624	6	6	2
fam18625	7	5	2
fam18626	5	7	2
fam18627	7	5	2
fam18628	7	5	2
fam18629	7	5	2
fam18630	7	5	2
fam18631	8	4	2
fam18632	2	4	8
fam18633	5	7	2
fam18634	6	2	6
fam18635	9	3	2
fam18636	8	4	2
fam18637	10	2	2
fam18638	6	5	2
fam18639	6	5	2
fam18640	6	5	2
fam18641	5	6	2
fam18642	7	4	2
fam18643	7	4	2
fam18644	8	3	2
fam18645	8	3	2
fam18646	8	3	2
fam18647	8	3	2
fam18648	5	6	2
fam18649	4	7	2
fam18650	8	3	2
fam18651	5	5	2
fam18652	5	5	2
fam18653	5	5	2
fam18654	5	5	2
fam18655	5	5	2
fam18656	6	4	2
fam18657	6	4	2
fam18658	6	4	2
fam18659	6	4	2
fam18660	6	4	2
fam18661	4	6	2
fam18662	6	4	2
fam18663	7	3	2
fam18664	7	3	2
fam18665	7	3	2
fam18666	3	7	2
fam18667	7	3	2
fam18668	7	2	3
fam18669	6	4	2
fam18670	4	2	6
fam18671	8	2	2
fam18672	5	5	2
fam18673	8	2	2
fam18674	8	2	2
fam18675	2	8	2
fam18676	8	2	2
fam18677	8	2	2
fam18678	2	8	2
fam18679	7	3	2
fam18680	7	3	2
fam18681	7	3	2
fam18682	6	4	2
fam18683	3	7	2
fam18684	5	2	5
fam18685	6	4	2
fam18686	5	4	2
fam18687	5	4	2
fam18688	4	5	2
fam18689	5	4	2
fam18690	5	4	2
fam18691	5	4	2
fam18692	4	5	2
fam18693	5	4	2
fam18694	4	5	2
fam18695	4	5	2
fam18696	5	4	2
fam18697	5	4	2
fam18698	5	4	2
fam18699	5	4	2
fam18700	5	4	2
fam18701	4	5	2
fam18702	4	5	2
fam18703	5	4	2
fam18704	5	4	2
fam18705	4	5	2
fam18706	5	4	2
fam18707	5	4	2
fam18708	5	4	2
fam18709	6	3	2
fam18710	6	3	2
fam18711	3	6	2
fam18712	6	3	2
fam18713	6	3	2
fam18714	6	3	2
fam18715	6	3	2
fam18716	5	4	2
fam18717	7	2	2
fam18718	7	2	2
fam18719	7	2	2
fam18720	7	2	2
fam18721	2	7	2
fam18722	7	2	2
fam18723	7	2	2
fam18724	7	2	2
fam18725	5	4	2
fam18726	6	3	2
fam18727	3	6	2
fam18728	6	3	2
fam18729	4	5	2
fam18730	5	4	2
fam18731	8	2	2
fam18732	8	2	2
fam18733	8	2	2
fam18734	8	2	2
fam18735	8	2	2
fam18736	2	8	2
fam18737	6	3	2
fam18738	3	6	2
fam18739	4	4	2
fam18740	4	4	2
fam18741	4	4	2
fam18742	4	4	2
fam18743	4	4	2
fam18744	4	4	2
fam18745	4	4	2
fam18746	4	4	2
fam18747	4	4	2
fam18748	4	4	2
fam18749	4	4	2
fam18750	4	4	2
fam18751	4	4	2
fam18752	4	4	2
fam18753	4	4	2
fam18754	4	4	2
fam18755	4	4	2
fam18756	4	4	2
fam18757	4	4	2
fam18758	4	4	2
fam18759	4	4	2
fam18760	4	4	2
fam18761	4	4	2
fam18762	4	4	2
fam18763	4	4	2
fam18764	4	2	4
fam18765	3	5	2
fam18766	5	3	2
fam18767	3	5	2
fam18768	3	5	2
fam18769	5	3	2
fam18770	5	3	2
fam18771	3	5	2
fam18772	5	3	2
fam18773	3	5	2
fam18774	5	3	2
fam18775	3	5	2
fam18776	3	2	5
fam18777	2	5	3
fam18778	5	2	3
fam18779	4	4	2
fam18780	4	4	2
fam18781	4	4	2
fam18782	2	6	2
fam18783	6	2	2
fam18784	2	6	2
fam18785	4	4	2
fam18786	6	2	2
fam18787	2	6	2
fam18788	6	2	2
fam18789	2	6	2
fam18790	2	6	2
fam18791	6	2	2
fam18792	6	2	2
fam18793	5	3	2
fam18794	5	3	2
fam18795	5	3	2
fam18796	7	2	2
fam18797	7	2	2
fam18798	7	2	2
fam18799	7	2	2
fam18800	7	2	2
fam18801	7	2	2
fam18802	7	2	2
fam18803	7	2	2
fam18804	7	2	2
fam18805	7	2	2
fam18806	7	2	2
fam18807	7	2	2
fam18808	7	2	2
fam18809	7	2	2
fam18810	7	2	2
fam18811	7	2	2
fam18812	7	2	2
fam18813	2	2	7
fam18814	7	2	2
fam18815	7	2	2
fam18816	7	2	2
fam18817	2	7	2
fam18818	2	6	2
fam18819	6	2	2
fam18820	5	3	2
fam18821	4	4	2
fam18822	4	4	2
fam18823	2	2	6
fam18824	3	4	2
fam18825	3	4	2
fam18826	4	3	2
fam18827	3	4	2
fam18828	4	3	2
fam18829	4	3	2
fam18830	3	4	2
fam18831	3	4	2
fam18832	4	3	2
fam18833	3	4	2
fam18834	3	4	2
fam18835	4	3	2
fam18836	3	4	2
fam18837	4	3	2
fam18838	4	3	2
fam18839	3	4	2
fam18840	3	4	2
fam18841	4	3	2
fam18842	4	3	2
fam18843	4	3	2
fam18844	3	4	2
fam18845	3	4	2
fam18846	4	3	2
fam18847	4	3	2
fam18848	4	3	2
fam18849	4	3	2
fam18850	4	3	2
fam18851	4	3	2
fam18852	4	3	2
fam18853	4	3	2
fam18854	4	2	3
fam18855	3	2	4
fam18856	2	4	3
fam18857	4	2	3
fam18858	4	2	3
fam18859	2	5	2
fam18860	2	5	2
fam18861	2	5	2
fam18862	5	2	2
fam18863	2	5	2
fam18864	5	2	2
fam18865	2	5	2
fam18866	5	2	2
fam18867	5	2	2
fam18868	2	5	2
fam18869	5	2	2
fam18870	5	2	2
fam18871	5	2	2
fam18872	5	2	2
fam18873	5	2	2
fam18874	5	2	2
fam18875	5	2	2
fam18876	5	2	2
fam18877	5	2	2
fam18878	2	2	5
fam18879	5	2	2
fam18880	4	3	2
fam18881	3	4	2
fam18882	4	2	3
fam18883	6	2	2
fam18884	2	6	2
fam18885	6	2	2
fam18886	6	2	2
fam18887	6	2	2
fam18888	6	2	2
fam18889	6	2	2
fam18890	6	2	2
fam18891	6	2	2
fam18892	6	2	2
fam18893	6	2	2
fam18894	6	2	2
fam18895	6	2	2
fam18896	6	2	2
fam18897	6	2	2
fam18898	6	2	2
fam18899	2	2	6
fam18900	6	2	2
fam18901	4	3	2
fam18902	3	4	2
fam18903	5	2	2
fam18904	5	2	2
fam18905	5	2	2
fam18906	5	2	2
fam18907	5	2	2
fam18908	5	2	2
fam18909	5	2	2
fam18910	3	4	2
fam18911	4	3	2
fam18912	4	2	3
fam18913	2	2	5
fam18914	3	4	2
fam18915	3	3	2
fam18916	3	3	2
fam18917	3	3	2
fam18918	3	3	2
fam18919	3	3	2
fam18920	3	3	2
fam18921	3	3	2
fam18922	3	3	2
fam18923	3	3	2
fam18924	3	3	2
fam18925	3	3	2
fam18926	3	3	2
fam18927	3	3	2
fam18928	3	3	2
fam18929	3	3	2
fam18930	3	3	2
fam18931	3	3	2
fam18932	3	3	2
fam18933	3	3	2
fam18934	3	3	2
fam18935	3	3	2
fam18936	3	3	2
fam18937	3	3	2
fam18938	3	3	2
fam18939	3	3	2
fam18940	3	3	2
fam18941	3	3	2
fam18942	3	3	2
fam18943	3	3	2
fam18944	3	3	2
fam18945	3	3	2
fam18946	3	3	2
fam18947	3	3	2
fam18948	3	3	2
fam18949	3	3	2
fam18950	3	3	2
fam18951	3	3	2
fam18952	3	3	2
fam18953	3	3	2
fam18954	3	3	2
fam18955	3	3	2
fam18956	3	3	2
fam18957	3	3	2
fam18958	3	3	2
fam18959	3	2	3
fam18960	3	2	3
fam18961	3	2	3
fam18962	4	2	2
fam18963	2	4	2
fam18964	4	2	2
fam18965	2	4	2
fam18966	2	4	2
fam18967	4	2	2
fam18968	4	2	2
fam18969	4	2	2
fam18970	4	2	2
fam18971	4	2	2
fam18972	4	2	2
fam18973	4	2	2
fam18974	4	2	2
fam18975	2	4	2
fam18976	4	2	2
fam18977	4	2	2
fam18978	4	2	2
fam18979	4	2	2
fam18980	4	2	2
fam18981	4	2	2
fam18982	4	2	2
fam18983	4	2	2
fam18984	4	2	2
fam18985	4	2	2
fam18986	2	4	2
fam18987	4	2	2
fam18988	4	2	2
fam18989	2	4	2
fam18990	4	2	2
fam18991	2	2	4
fam18992	2	4	2
fam18993	4	2	2
fam18994	2	2	4
fam18995	2	2	4
fam18996	2	2	4
fam18997	4	2	2
fam18998	2	2	4
fam18999	3	3	2
fam19000	3	3	2
fam19001	3	3	2
fam19002	3	3	2
fam19003	3	2	3
fam19004	5	2	2
fam19005	5	2	2
fam19006	2	5	2
fam19007	5	2	2
fam19008	3	3	2
fam19009	5	2	2
fam19010	3	3	2
fam19011	5	2	2
fam19012	5	2	2
fam19013	5	2	2
fam19014	2	5	2
fam19015	5	2	2
fam19016	3	3	2
fam19017	5	2	2
fam19018	2	5	2
fam19019	2	5	2
fam19020	5	2	2
fam19021	3	3	2
fam19022	5	2	2
fam19023	5	2	2
fam19024	5	2	2
fam19025	3	3	2
fam19026	5	2	2
fam19027	3	3	2
fam19028	5	2	2
fam19029	5	2	2
fam19030	5	2	2
fam19031	2	5	2
fam19032	5	2	2
fam19033	5	2	2
fam19034	5	2	2
fam19035	2	5	2
fam19036	2	5	2
fam19037	5	2	2
fam19038	3	2	3
fam19039	5	2	2
fam19040	2	5	2
fam19041	5	2	2
fam19042	5	2	2
fam19043	5	2	2
fam19044	5	2	2
fam19045	5	2	2
fam19046	2	2	5
fam19047	2	2	5
fam19048	5	2	2
fam19049	5	2	2
fam19050	3	2	3
fam19051	2	5	2
fam19052	5	2	2
fam19053	2	5	2
fam19054	5	2	2
fam19055	3	2	3
fam19056	5	2	2
fam19057	5	2	2
fam19058	5	2	2
fam19059	5	2	2
fam19060	2	2	5
fam19061	2	4	2
fam19062	4	2	2
fam19063	4	2	2
fam19064	2	4	2
fam19065	4	2	2
fam19066	2	2	4
fam19067	3	3	2
fam19068	4	2	2
fam19069	2	4	2
fam19070	3	3	2
fam19071	2	3	3
fam19072	3	2	2
fam19073	3	2	2
fam19074	3	2	2
fam19075	3	2	2
fam19076	2	3	2
fam19077	3	2	2
fam19078	3	2	2
fam19079	3	2	2
fam19080	3	2	2
fam19081	3	2	2
fam19082	3	2	2
fam19083	2	3	2
fam19084	3	2	2
fam19085	3	2	2
fam19086	2	3	2
fam19087	3	2	2
fam19088	2	3	2
fam19089	2	3	2
fam19090	3	2	2
fam19091	2	3	2
fam19092	2	3	2
fam19093	3	2	2
fam19094	2	3	2
fam19095	3	2	2
fam19096	3	2	2
fam19097	2	3	2
fam19098	3	2	2
fam19099	3	2	2
fam19100	2	3	2
fam19101	2	3	2
fam19102	2	3	2
fam19103	3	2	2
fam19104	2	3	2
fam19105	2	3	2
fam19106	2	3	2
fam19107	3	2	2
fam19108	3	2	2
fam19109	3	2	2
fam19110	3	2	2
fam19111	3	2	2
fam19112	2	3	2
fam19113	3	2	2
fam19114	3	2	2
fam19115	3	2	2
fam19116	2	3	2
fam19117	2	3	2
fam19118	3	2	2
fam19119	3	2	2
fam19120	2	3	2
fam19121	2	3	2
fam19122	3	2	2
fam19123	3	2	2
fam19124	3	2	2
fam19125	2	3	2
fam19126	3	2	2
fam19127	3	2	2
fam19128	2	3	2
fam19129	3	2	2
fam19130	2	3	2
fam19131	3	2	2
fam19132	3	2	2
fam19133	3	2	2
fam19134	3	2	2
fam19135	3	2	2
fam19136	2	3	2
fam19137	2	3	2
fam19138	2	3	2
fam19139	2	3	2
fam19140	3	2	2
fam19141	2	3	2
fam19142	3	2	2
fam19143	3	2	2
fam19144	2	3	2
fam19145	3	2	2
fam19146	3	2	2
fam19147	2	3	2
fam19148	3	2	2
fam19149	3	2	2
fam19150	2	3	2
fam19151	3	2	2
fam19152	3	2	2
fam19153	2	3	2
fam19154	3	2	2
fam19155	3	2	2
fam19156	2	3	2
fam19157	2	3	2
fam19158	3	2	2
fam19159	2	3	2
fam19160	2	3	2
fam19161	3	2	2
fam19162	2	3	2
fam19163	3	2	2
fam19164	2	3	2
fam19165	2	3	2
fam19166	2	3	2
fam19167	3	2	2
fam19168	3	2	2
fam19169	2	3	2
fam19170	3	2	2
fam19171	3	2	2
fam19172	2	3	2
fam19173	3	2	2
fam19174	3	2	2
fam19175	3	2	2
fam19176	2	3	2
fam19177	2	3	2
fam19178	3	2	2
fam19179	3	2	2
fam19180	3	2	2
fam19181	3	2	2
fam19182	3	2	2
fam19183	3	2	2
fam19184	2	3	2
fam19185	2	3	2
fam19186	2	3	2
fam19187	3	2	2
fam19188	3	2	2
fam19189	2	3	2
fam19190	2	3	2
fam19191	2	3	2
fam19192	2	3	2
fam19193	2	3	2
fam19194	3	2	2
fam19195	3	2	2
fam19196	2	3	2
fam19197	3	2	2
fam19198	3	2	2
fam19199	2	3	2
fam19200	3	2	2
fam19201	3	2	2
fam19202	2	3	2
fam19203	3	2	2
fam19204	3	2	2
fam19205	3	2	2
fam19206	2	3	2
fam19207	2	3	2
fam19208	2	3	2
fam19209	3	2	2
fam19210	3	2	2
fam19211	2	3	2
fam19212	2	3	2
fam19213	3	2	2
fam19214	3	2	2
fam19215	3	2	2
fam19216	2	2	3
fam19217	2	3	2
fam19218	2	3	2
fam19219	3	2	2
fam19220	2	2	3
fam19221	2	3	2
fam19222	2	2	3
fam19223	2	3	2
fam19224	2	2	3
fam19225	2	3	2
fam19226	3	2	2
fam19227	3	2	2
fam19228	4	2	2
fam19229	2	4	2
fam19230	2	4	2
fam19231	2	4	2
fam19232	4	2	2
fam19233	2	4	2
fam19234	4	2	2
fam19235	2	4	2
fam19236	4	2	2
fam19237	4	2	2
fam19238	4	2	2
fam19239	2	4	2
fam19240	4	2	2
fam19241	4	2	2
fam19242	4	2	2
fam19243	4	2	2
fam19244	4	2	2
fam19245	2	4	2
fam19246	4	2	2
fam19247	2	4	2
fam19248	4	2	2
fam19249	2	4	2
fam19250	2	4	2
fam19251	4	2	2
fam19252	4	2	2
fam19253	4	2	2
fam19254	4	2	2
fam19255	4	2	2
fam19256	2	4	2
fam19257	2	4	2
fam19258	4	2	2
fam19259	4	2	2
fam19260	4	2	2
fam19261	2	4	2
fam19262	4	2	2
fam19263	4	2	2
fam19264	4	2	2
fam19265	4	2	2
fam19266	2	4	2
fam19267	4	2	2
fam19268	4	2	2
fam19269	4	2	2
fam19270	4	2	2
fam19271	4	2	2
fam19272	4	2	2
fam19273	4	2	2
fam19274	4	2	2
fam19275	4	2	2
fam19276	4	2	2
fam19277	4	2	2
fam19278	4	2	2
fam19279	2	4	2
fam19280	4	2	2
fam19281	4	2	2
fam19282	4	2	2
fam19283	4	2	2
fam19284	2	4	2
fam19285	4	2	2
fam19286	2	4	2
fam19287	4	2	2
fam19288	4	2	2
fam19289	4	2	2
fam19290	2	4	2
fam19291	4	2	2
fam19292	2	4	2
fam19293	2	4	2
fam19294	2	4	2
fam19295	4	2	2
fam19296	4	2	2
fam19297	4	2	2
fam19298	4	2	2
fam19299	4	2	2
fam19300	2	2	4
fam19301	4	2	2
fam19302	4	2	2
fam19303	4	2	2
fam19304	2	4	2
fam19305	4	2	2
fam19306	4	2	2
fam19307	4	2	2
fam19308	4	2	2
fam19309	4	2	2
fam19310	4	2	2
fam19311	4	2	2
fam19312	4	2	2
fam19313	2	4	2
fam19314	2	4	2
fam19315	2	4	2
fam19316	4	2	2
fam19317	2	2	4
fam19318	2	2	4
fam19319	4	2	2
fam19320	2	3	2
fam19321	2	3	2
fam19322	2	3	2
fam19323	2	3	2
fam19324	3	2	2
fam19325	2	3	2
fam19326	2	3	2
fam19327	3	2	2
fam19328	2	3	2
fam19329	3	2	2
fam19330	3	2	2
fam19331	3	2	2
fam19332	3	2	2
fam19333	2	3	2
fam19334	3	2	2
fam19335	3	2	2
fam19336	3	2	2
fam19337	2	3	2
fam19338	3	2	2
fam19339	3	2	2
fam19340	3	2	2
fam19341	2	3	2
fam19342	3	2	2
fam19343	2	2	2
